month,day,weekday,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
1,15,6,7,1,0,0,1,4.92,6.06,54,19.0012,3,14,17
1,15,6,8,1,0,0,1,4.92,6.06,54,15.0013,2,34,36
1,15,6,9,1,0,0,1,4.92,6.82,54,12.998,10,80,90
1,15,6,10,1,0,0,1,5.74,6.06,54,19.0012,11,115,126
1,15,6,11,1,0,0,1,6.56,7.575,47,15.0013,21,144,165
1,15,6,12,1,0,0,1,7.38,8.335,40,19.9995,42,192,234
1,15,6,13,1,0,0,1,8.2,9.09,34,19.0012,40,184,224
1,15,6,14,1,0,0,1,8.2,9.09,32,23.9994,25,163,188
1,15,6,15,1,0,0,1,9.02,11.365,27,12.998,33,173,206
1,15,6,16,1,0,0,1,9.02,10.605,29,19.9995,31,174,205
1,15,6,17,1,0,0,1,9.02,10.605,25,16.9979,15,131,146
1,15,6,18,1,0,0,1,7.38,9.09,29,15.0013,7,113,120
1,15,6,19,1,0,0,1,6.56,8.335,37,11.0014,9,101,110
1,15,6,20,1,0,0,1,6.56,9.09,37,7.0015,10,85,95
1,15,6,21,1,0,0,1,6.56,8.335,40,11.0014,1,71,72
1,15,6,22,1,0,0,1,7.38,10.605,37,6.0032,2,58,60
1,15,6,23,1,0,0,1,6.56,9.85,43,6.0032,3,26,29
1,16,0,0,1,1,0,1,5.74,7.575,46,8.9981,2,23,25
1,16,0,1,1,1,0,1,5.74,8.335,43,7.0015,2,18,20
1,16,0,2,1,1,0,1,5.74,10.605,46,0.0,3,14,17
1,16,0,3,1,1,0,1,4.92,9.85,50,0.0,0,3,3
1,16,0,4,1,1,0,1,4.92,7.575,58,7.0015,2,6,8
1,16,0,5,1,1,0,1,4.92,8.335,54,6.0032,1,5,6
1,16,0,6,1,1,0,1,4.1,6.82,54,6.0032,0,13,13
1,16,0,7,1,1,0,1,4.1,6.82,54,7.0015,5,28,33
1,16,0,8,1,1,0,1,4.1,6.06,58,11.0014,3,75,78
1,16,0,9,1,1,0,1,4.1,6.06,58,11.0014,7,89,96
1,16,0,10,1,1,0,2,5.74,6.82,59,12.998,19,107,126
1,16,0,11,1,1,0,1,6.56,7.575,59,16.9979,21,158,179
1,16,0,12,1,1,0,1,8.2,9.09,55,22.0028,20,165,185
1,16,0,13,1,1,0,2,9.84,9.85,41,27.9993,26,202,228
1,16,0,14,1,1,0,1,9.84,10.605,44,26.0027,23,158,181
1,16,0,15,1,1,0,1,10.66,10.605,44,30.0026,17,175,192
1,16,0,16,1,1,0,1,10.66,11.365,44,23.9994,22,158,180
1,16,0,17,1,1,0,1,10.66,11.365,48,22.0028,19,174,193
1,16,0,18,1,1,0,1,10.66,11.365,52,22.0028,6,175,181
1,16,0,19,1,1,0,1,10.66,12.12,56,19.0012,10,134,144
1,16,0,20,1,1,0,1,10.66,12.12,60,19.0012,2,88,90
1,16,0,21,1,1,0,1,11.48,12.88,52,22.0028,3,46,49
1,16,0,22,1,1,0,2,12.3,13.635,49,23.9994,4,39,43
1,16,0,23,1,1,0,3,10.66,11.365,70,19.9995,0,28,28
1,17,1,0,1,0,1,2,10.66,11.365,70,22.0028,0,12,12
1,17,1,1,1,0,1,2,11.48,12.88,65,23.9994,0,2,2
1,17,1,2,1,0,1,3,11.48,13.635,75,16.9979,0,12,12
1,17,1,4,1,0,1,3,13.12,15.15,66,22.0028,0,2,2
1,17,1,5,1,0,1,3,13.12,15.15,66,22.0028,0,13,13
1,17,1,6,1,0,1,3,12.3,14.395,75,16.9979,0,57,57
1,17,1,7,1,0,1,3,12.3,14.395,81,15.0013,5,121,126
1,17,1,8,1,0,1,3,12.3,14.395,81,19.0012,3,90,93
1,17,1,9,1,0,1,3,13.12,15.15,81,16.9979,7,61,68
1,17,1,10,1,0,1,3,12.3,14.395,87,16.9979,1,61,62
1,17,1,11,1,0,1,2,13.94,17.425,87,7.0015,2,73,75
1,17,1,12,1,0,1,2,13.12,15.15,87,19.0012,3,83,86
1,17,1,13,1,0,1,2,15.58,19.695,76,22.0028,8,95,103
1,17,1,14,1,0,1,1,18.04,21.97,62,32.9975,12,120,132
1,17,1,15,1,0,1,1,18.04,21.97,62,32.9975,6,123,129
1,17,1,16,1,0,1,1,18.86,22.725,63,36.9974,14,205,219
1,17,1,17,1,0,1,1,18.86,22.725,63,30.0026,20,442,462
1,17,1,18,1,0,1,1,18.86,22.725,63,30.0026,12,451,463
1,17,1,19,1,0,1,1,18.86,22.725,63,27.9993,11,297,308
1,17,1,20,1,0,1,1,18.86,22.725,63,23.9994,11,169,180
1,17,1,21,1,0,1,1,18.86,22.725,67,31.0009,6,174,180
1,17,1,22,1,0,1,1,18.86,22.725,72,26.0027,5,85,90
1,17,1,23,1,0,1,1,18.86,22.725,72,26.0027,1,60,61
1,18,2,0,1,0,1,2,18.86,22.725,77,22.0028,3,14,17
1,18,2,1,1,0,1,2,18.86,22.725,77,22.0028,0,10,10
1,18,2,2,1,0,1,2,18.04,21.97,51,32.9975,1,1,2
1,18,2,3,1,0,1,2,18.04,21.97,51,32.9975,1,3,4
1,18,2,4,1,0,1,1,13.94,14.395,46,35.0008,0,1,1
1,18,2,5,1,0,1,1,13.94,14.395,46,35.0008,0,29,29
1,18,2,6,1,0,1,1,13.94,14.395,36,35.0008,0,88,88
1,18,2,7,1,0,1,1,13.12,14.395,42,23.9994,1,262,263
1,18,2,8,1,0,1,1,12.3,13.635,52,27.9993,15,474,489
1,18,2,9,1,0,1,1,11.48,12.88,52,22.0028,6,196,202
1,18,2,10,1,0,1,1,12.3,13.635,42,31.0009,5,88,93
1,18,2,11,1,0,1,1,12.3,13.635,42,26.0027,4,110,114
1,18,2,12,1,0,1,1,12.3,12.88,39,32.9975,6,155,161
1,18,2,13,1,0,1,1,12.3,13.635,42,31.0009,6,124,130
1,18,2,14,1,0,1,1,12.3,13.635,33,26.0027,7,98,105
1,18,2,15,1,0,1,1,12.3,12.88,33,35.0008,8,122,130
1,18,2,16,1,0,1,1,11.48,11.365,30,35.0008,13,163,176
1,18,2,17,1,0,1,1,10.66,10.605,33,30.0026,8,338,346
1,18,2,18,1,0,1,1,9.84,10.605,32,23.9994,8,347,355
1,18,2,19,1,0,1,1,9.02,9.85,37,26.0027,5,251,256
1,18,2,20,1,0,1,1,9.02,10.605,37,16.9979,1,164,165
1,18,2,21,1,0,1,1,8.2,8.335,40,27.9993,5,119,124
1,18,2,22,1,0,1,1,7.38,8.335,47,16.9979,4,74,78
1,18,2,23,1,0,1,1,6.56,6.82,47,19.9995,2,36,38
1,19,3,0,1,0,1,1,5.74,6.82,50,12.998,0,16,16
1,19,3,1,1,0,1,1,5.74,7.575,50,11.0014,0,5,5
1,19,3,2,1,0,1,1,5.74,7.575,50,8.9981,0,3,3
1,19,3,3,1,0,1,1,4.92,7.575,54,7.0015,0,4,4
1,19,3,4,1,0,1,1,4.92,7.575,54,7.0015,0,1,1
1,19,3,5,1,0,1,1,4.92,6.06,55,16.9979,0,19,19
1,19,3,6,1,0,1,1,4.92,6.82,54,11.0014,0,86,86
1,19,3,7,1,0,1,1,4.92,8.335,54,6.0032,2,204,206
1,19,3,8,1,0,1,1,4.92,7.575,54,7.0015,9,414,423
1,19,3,9,1,0,1,1,4.92,9.85,54,0.0,6,204,210
1,19,3,10,1,0,1,1,5.74,10.605,59,0.0,10,98,108
1,19,3,11,1,0,1,1,6.56,8.335,55,11.0014,6,93,99
1,19,3,12,1,0,1,1,8.2,9.85,51,12.998,5,106,111
1,19,3,13,1,0,1,1,9.02,10.605,47,19.0012,6,118,124
1,19,3,14,1,0,1,1,9.84,11.365,44,12.998,15,104,119
1,19,3,15,1,0,1,1,10.66,11.365,44,19.9995,9,118,127
1,19,3,16,1,0,1,1,10.66,11.365,41,22.0028,8,185,193
1,19,3,17,1,0,1,2,10.66,11.365,44,22.0028,21,364,385
1,19,3,18,1,0,1,2,10.66,11.365,44,22.0028,16,345,361
1,19,3,19,1,0,1,2,10.66,11.365,48,19.9995,5,229,234
1,19,3,20,1,0,1,1,10.66,10.605,52,30.0026,7,184,191
1,19,3,21,1,0,1,1,10.66,11.365,44,23.9994,4,117,121
1,19,3,22,1,0,1,2,10.66,11.365,44,27.9993,0,90,90
1,19,3,23,1,0,1,1,10.66,11.365,48,22.0028,1,55,56
2,13,0,0,1,0,1,1,5.74,6.82,46,15.0013,0,9,9
2,13,0,1,1,0,1,1,4.92,6.06,50,15.0013,0,6,6
2,13,0,2,1,0,1,1,5.74,6.82,46,12.998,0,4,4
2,13,0,3,1,0,1,1,4.92,7.575,54,7.0015,0,1,1
2,13,0,4,1,0,1,1,4.92,8.335,54,6.0032,0,2,2
2,13,0,5,1,0,1,1,4.1,6.06,58,8.9981,0,17,17
2,13,0,6,1,0,1,1,4.1,5.305,54,15.0013,1,71,72
2,13,0,7,1,0,1,1,4.1,5.305,54,12.998,1,194,195
2,13,0,8,1,0,1,1,4.1,6.06,54,8.9981,4,413,417
2,13,0,9,1,0,1,1,4.92,6.82,50,12.998,7,198,205
2,13,0,10,1,0,1,1,5.74,7.575,50,8.9981,1,70,71
2,13,0,11,1,0,1,1,9.02,11.365,37,12.998,5,85,90
2,13,0,12,1,0,1,1,11.48,12.88,28,22.0028,7,111,118
2,13,0,13,1,0,1,1,13.12,15.15,22,15.0013,11,129,140
2,13,0,14,1,0,1,1,13.94,17.425,23,7.0015,10,125,135
2,13,0,15,1,0,1,1,14.76,17.425,27,8.9981,10,145,155
2,13,0,16,1,0,1,1,14.76,17.425,23,12.998,5,206,211
2,13,0,17,1,0,1,1,14.76,17.425,23,12.998,8,399,407
2,13,0,18,1,0,1,1,13.94,15.91,25,16.9979,6,399,405
2,13,0,19,1,0,1,1,13.94,16.665,25,8.9981,7,256,263
2,13,0,20,1,0,1,1,12.3,15.15,42,11.0014,4,210,214
2,13,0,21,1,0,1,1,11.48,14.395,45,8.9981,2,145,147
2,13,0,22,1,0,1,1,10.66,13.635,56,7.0015,3,99,102
2,13,0,23,1,0,1,1,11.48,15.91,41,0.0,2,34,36
2,14,1,0,1,0,1,2,10.66,15.15,60,0.0,0,14,14
2,14,1,1,1,0,1,2,10.66,15.15,56,0.0,0,6,6
2,14,1,2,1,0,1,2,11.48,15.91,41,0.0,0,3,3
2,14,1,3,1,0,1,2,10.66,15.15,52,0.0,0,3,3
2,14,1,4,1,0,1,2,10.66,13.635,65,7.0015,0,2,2
2,14,1,5,1,0,1,2,10.66,13.635,65,7.0015,2,20,22
2,14,1,6,1,0,1,2,10.66,15.15,56,0.0,1,89,90
2,14,1,7,1,0,1,2,9.84,12.88,60,6.0032,4,276,280
2,14,1,8,1,0,1,2,9.84,14.395,70,0.0,3,510,513
2,14,1,9,1,0,1,2,10.66,14.395,56,6.0032,6,256,262
2,14,1,10,1,0,1,2,10.66,13.635,60,8.9981,8,90,98
2,14,1,11,1,0,1,2,12.3,15.15,45,11.0014,5,107,112
2,14,1,12,1,0,1,2,12.3,14.395,52,15.0013,10,162,172
2,14,1,13,1,0,1,2,14.76,16.665,40,16.9979,6,167,173
2,14,1,14,1,0,1,1,16.4,20.455,40,15.0013,13,111,124
2,14,1,15,1,0,1,2,17.22,21.21,38,30.0026,7,138,145
2,14,1,16,1,0,1,1,17.22,21.21,35,19.9995,15,251,266
2,14,1,17,1,0,1,1,17.22,21.21,38,23.9994,19,504,523
2,14,1,18,1,0,1,2,15.58,19.695,46,19.9995,8,398,406
2,14,1,19,1,0,1,2,14.76,17.425,50,11.0014,11,270,281
2,14,1,20,1,0,1,2,15.58,19.695,46,8.9981,6,178,184
2,14,1,21,1,0,1,2,14.76,18.18,50,7.0015,4,105,109
2,14,1,22,1,0,1,2,14.76,18.18,50,7.0015,5,72,77
2,14,1,23,1,0,1,2,14.76,18.18,50,6.0032,2,55,57
2,15,2,0,1,0,1,1,13.12,17.425,57,0.0,0,22,22
2,15,2,1,1,0,1,1,13.94,18.18,53,0.0,0,5,5
2,15,2,2,1,0,1,1,12.3,16.665,61,0.0,0,4,4
2,15,2,3,1,0,1,1,11.48,15.91,75,0.0,0,3,3
2,15,2,4,1,0,1,1,11.48,14.395,70,7.0015,0,1,1
2,15,2,5,1,0,1,1,11.48,14.395,70,7.0015,0,25,25
2,15,2,6,1,0,1,1,12.3,15.15,61,8.9981,3,92,95
2,15,2,7,1,0,1,2,12.3,14.395,65,12.998,3,318,321
2,15,2,8,1,0,1,1,13.12,14.395,61,23.9994,7,508,515
2,15,2,9,1,0,1,1,13.12,15.15,61,22.0028,5,226,231
2,15,2,10,1,0,1,1,13.94,15.15,57,19.9995,12,108,120
2,15,2,11,1,0,1,1,14.76,16.665,53,19.0012,13,125,138
2,15,2,12,1,0,1,1,15.58,19.695,46,26.0027,11,152,163
2,15,2,13,1,0,1,1,16.4,20.455,43,19.0012,11,159,170
2,15,2,14,1,0,1,1,17.22,21.21,41,23.9994,6,128,134
2,15,2,15,1,0,1,1,17.22,21.21,41,15.0013,7,164,171
2,15,2,16,1,0,1,1,17.22,21.21,38,12.998,9,222,231
2,15,2,17,1,0,1,1,17.22,21.21,38,12.998,17,470,487
2,15,2,18,1,0,1,1,16.4,20.455,40,15.0013,9,459,468
2,15,2,19,1,0,1,1,15.58,19.695,43,11.0014,9,302,311
2,15,2,20,1,0,1,1,14.76,17.425,46,11.0014,4,207,211
2,15,2,21,1,0,1,1,13.94,16.665,53,11.0014,8,170,178
2,15,2,22,1,0,1,1,13.94,17.425,49,7.0015,3,104,107
2,15,2,23,1,0,1,1,13.94,17.425,53,6.0032,4,54,58
2,16,3,0,1,0,1,2,12.3,15.15,70,8.9981,1,22,23
2,16,3,1,1,0,1,2,12.3,16.665,70,0.0,0,5,5
2,16,3,2,1,0,1,2,12.3,15.91,70,6.0032,1,6,7
2,16,3,3,1,0,1,2,12.3,16.665,61,0.0,0,1,1
2,16,3,4,1,0,1,3,12.3,15.91,70,6.0032,0,3,3
2,16,3,5,1,0,1,2,12.3,16.665,70,0.0,0,20,20
2,16,3,6,1,0,1,2,12.3,15.91,70,6.0032,4,83,87
2,16,3,7,1,0,1,2,12.3,15.15,70,8.9981,3,285,288
2,16,3,8,1,0,1,2,12.3,15.91,70,6.0032,9,489,498
2,16,3,9,1,0,1,2,12.3,15.15,70,11.0014,3,199,202
2,16,3,10,1,0,1,3,13.12,16.665,70,8.9981,2,42,44
2,16,3,11,1,0,1,3,13.12,16.665,70,7.0015,2,69,71
2,16,3,12,1,0,1,3,13.12,16.665,76,6.0032,1,44,45
2,16,3,13,1,0,1,3,13.94,15.91,71,16.9979,2,62,64
2,16,3,14,1,0,1,3,13.12,15.91,81,12.998,1,30,31
2,16,3,15,1,0,1,3,13.94,18.18,76,0.0,3,50,53
2,16,3,16,1,0,1,3,13.94,18.18,81,0.0,8,110,118
2,16,3,17,1,0,1,3,13.94,18.18,87,0.0,8,281,289
2,16,3,18,1,0,1,3,13.94,16.665,87,8.9981,8,345,353
2,16,3,19,1,0,1,2,13.12,15.91,87,11.0014,4,254,258
2,16,3,20,1,0,1,2,13.12,16.665,87,8.9981,5,211,216
2,16,3,21,1,0,1,2,13.94,17.425,81,7.0015,3,142,145
2,16,3,22,1,0,1,2,13.12,17.425,81,0.0,3,108,111
2,16,3,23,1,0,1,1,13.12,16.665,81,6.0032,3,70,73
2,17,4,0,1,0,1,2,12.3,16.665,87,0.0,2,32,34
2,17,4,1,1,0,1,2,12.3,16.665,93,0.0,2,16,18
2,17,4,2,1,0,1,2,12.3,15.91,93,7.0015,1,11,12
2,17,4,3,1,0,1,2,11.48,14.395,93,7.0015,0,1,1
2,17,4,4,1,0,1,2,11.48,13.635,93,12.998,0,1,1
2,17,4,5,1,0,1,2,11.48,13.635,93,11.0014,0,16,16
2,17,4,6,1,0,1,2,11.48,14.395,96,8.9981,1,70,71
2,17,4,7,1,0,1,2,11.48,14.395,93,7.0015,4,222,226
2,17,4,8,1,0,1,2,10.66,15.15,100,0.0,4,516,520
2,17,4,9,1,0,1,2,10.66,15.15,100,0.0,8,275,283
2,17,4,10,1,0,1,1,13.94,15.91,71,19.0012,13,103,116
2,17,4,11,1,0,1,1,14.76,16.665,62,27.9993,9,133,142
2,17,4,12,1,0,1,1,15.58,19.695,46,26.0027,21,177,198
2,17,4,13,1,0,1,1,16.4,20.455,43,23.9994,34,171,205
2,17,4,14,1,0,1,1,16.4,20.455,37,23.9994,33,137,170
2,17,4,15,1,0,1,1,17.22,21.21,35,27.9993,41,180,221
2,17,4,16,1,0,1,1,17.22,21.21,32,19.9995,56,251,307
2,17,4,17,1,0,1,1,17.22,21.21,32,22.0028,36,429,465
2,17,4,18,1,0,1,1,16.4,20.455,35,16.9979,15,362,377
2,17,4,19,1,0,1,1,15.58,19.695,37,15.0013,16,266,282
2,17,4,20,1,0,1,1,16.4,20.455,35,12.998,13,158,171
2,17,4,21,1,0,1,1,15.58,19.695,37,12.998,15,114,129
2,17,4,22,1,0,1,1,14.76,17.425,40,15.0013,15,92,107
2,17,4,23,1,0,1,1,14.76,17.425,40,12.998,10,72,82
2,18,5,0,1,0,0,1,13.94,16.665,42,11.0014,5,81,86
2,18,5,1,1,0,0,1,13.12,15.91,49,11.0014,7,38,45
2,18,5,2,1,0,0,1,12.3,14.395,61,16.9979,6,39,45
2,18,5,3,1,0,0,1,11.48,14.395,65,7.0015,3,15,18
2,18,5,4,1,0,0,1,10.66,15.15,70,0.0,3,4,7
2,18,5,5,1,0,0,1,9.84,12.88,70,6.0032,0,1,1
2,18,5,6,1,0,0,1,9.84,14.395,70,0.0,1,8,9
2,18,5,7,1,0,0,1,9.84,14.395,70,0.0,8,33,41
2,18,5,8,1,0,0,1,9.02,13.635,87,0.0,10,92,102
2,18,5,9,1,0,0,1,9.02,12.12,80,7.0015,22,116,138
2,18,5,10,1,0,0,1,10.66,13.635,81,7.0015,48,157,205
2,18,5,11,1,0,0,1,13.12,16.665,57,8.9981,102,184,286
2,18,5,12,1,0,0,1,14.76,17.425,43,12.998,128,241,369
2,18,5,13,1,0,0,1,16.4,20.455,43,19.0012,165,219,384
2,18,5,14,1,0,0,1,18.04,21.97,35,23.9994,183,244,427
2,18,5,15,1,0,0,1,17.22,21.21,41,16.9979,229,270,499
2,18,5,16,1,0,0,1,18.04,21.97,44,22.0028,186,218,404
2,18,5,17,1,0,0,1,19.68,23.485,36,19.0012,142,222,364
2,18,5,18,1,0,0,1,18.86,22.725,38,19.9995,70,176,246
2,18,5,19,1,0,0,1,18.04,21.97,44,11.0014,38,150,188
2,18,5,20,1,0,0,1,18.04,21.97,44,11.0014,25,123,148
2,18,5,21,1,0,0,1,18.04,21.97,33,19.9995,25,89,114
2,18,5,22,1,0,0,1,16.4,20.455,40,30.0026,17,101,118
2,18,5,23,1,0,0,2,14.76,16.665,40,26.0027,12,62,74
2,19,6,0,1,0,0,2,13.94,15.15,39,23.9994,9,65,74
2,19,6,1,1,0,0,2,13.12,15.15,39,16.9979,10,62,72
2,19,6,2,1,0,0,2,12.3,14.395,36,19.0012,3,45,48
2,19,6,3,1,0,0,2,12.3,14.395,36,15.0013,3,12,15
2,19,6,4,1,0,0,2,11.48,12.88,41,26.0027,0,3,3
2,19,6,5,1,0,0,2,10.66,11.365,48,19.9995,1,1,2
2,19,6,6,1,0,0,1,9.84,10.605,52,22.0028,0,5,5
2,19,6,7,1,0,0,2,9.84,10.605,52,19.0012,2,12,14
2,19,6,8,1,0,0,2,9.84,11.365,56,12.998,8,48,56
2,19,6,9,1,0,0,2,9.84,11.365,56,16.9979,20,73,93
2,19,6,10,1,0,0,2,10.66,12.12,52,16.9979,49,142,191
2,19,6,11,1,0,0,2,10.66,11.365,56,22.0028,82,144,226
2,19,6,12,1,0,0,2,11.48,13.635,52,16.9979,71,184,255
2,19,6,13,1,0,0,1,12.3,15.15,49,11.0014,64,197,261
2,19,6,14,1,0,0,2,13.12,15.91,45,12.998,48,189,237
2,19,6,15,1,0,0,2,12.3,14.395,49,12.998,85,168,253
2,19,6,16,1,0,0,2,13.12,15.15,45,19.0012,62,150,212
2,19,6,17,1,0,0,2,12.3,14.395,49,16.9979,22,135,157
2,19,6,18,1,0,0,2,12.3,13.635,49,22.0028,23,144,167
2,19,6,19,1,0,0,2,12.3,14.395,52,16.9979,18,101,119
2,19,6,20,1,0,0,2,12.3,14.395,52,19.0012,22,81,103
2,19,6,21,1,0,0,3,10.66,12.88,65,11.0014,3,33,36
2,19,6,22,1,0,0,3,9.84,12.88,75,6.0032,8,47,55
2,19,6,23,1,0,0,2,9.02,11.365,93,11.0014,5,30,35
3,13,1,0,1,0,1,2,22.96,26.515,52,12.998,5,21,26
3,13,1,1,1,0,1,2,21.32,25.0,59,15.0013,2,14,16
3,13,1,2,1,0,1,3,21.32,25.0,72,19.9995,0,1,1
3,13,1,3,1,0,1,3,21.32,25.0,72,19.9995,0,2,2
3,13,1,4,1,0,1,2,18.86,22.725,82,12.998,0,1,1
3,13,1,5,1,0,1,2,18.86,22.725,82,12.998,0,24,24
3,13,1,6,1,0,1,3,18.86,22.725,82,12.998,5,108,113
3,13,1,7,1,0,1,2,18.86,22.725,82,19.0012,16,292,308
3,13,1,8,1,0,1,1,18.86,22.725,82,19.0012,22,571,593
3,13,1,9,1,0,1,1,19.68,23.485,82,19.0012,18,324,342
3,13,1,10,1,0,1,1,21.32,25.0,77,15.0013,28,115,143
3,13,1,11,1,0,1,1,22.14,25.76,73,19.0012,64,155,219
3,13,1,12,1,0,1,1,24.6,30.305,60,19.0012,47,197,244
3,13,1,13,1,0,1,1,24.6,30.305,60,26.0027,53,180,233
3,13,1,14,1,0,1,1,26.24,31.06,53,22.0028,52,160,212
3,13,1,15,1,0,1,1,28.7,31.82,39,15.0013,68,196,264
3,13,1,16,1,0,1,1,29.52,32.575,34,26.0027,53,312,365
3,13,1,17,1,0,1,1,28.7,31.82,37,7.0015,62,614,676
3,13,1,18,1,0,1,1,28.7,31.82,34,19.9995,96,638,734
3,13,1,19,1,0,1,1,26.24,31.06,47,15.0013,50,429,479
3,13,1,20,1,0,1,1,24.6,31.06,49,11.0014,45,306,351
3,13,1,21,1,0,1,1,23.78,27.275,56,7.0015,44,200,244
3,13,1,22,1,0,1,1,22.96,26.515,60,6.0032,24,146,170
3,13,1,23,1,0,1,1,22.96,26.515,56,8.9981,8,79,87
3,14,2,0,1,0,1,1,22.14,25.76,60,7.0015,5,34,39
3,14,2,1,1,0,1,1,21.32,25.0,63,6.0032,2,25,27
3,14,2,2,1,0,1,1,20.5,24.24,68,12.998,0,2,2
3,14,2,3,1,0,1,1,19.68,23.485,72,12.998,1,3,4
3,14,2,4,1,0,1,1,19.68,23.485,67,6.0032,1,4,5
3,14,2,5,1,0,1,1,18.04,21.97,82,8.9981,2,25,27
3,14,2,6,1,0,1,1,18.04,21.97,82,6.0032,1,120,121
3,14,2,7,1,0,1,1,18.04,21.97,82,7.0015,20,348,368
3,14,2,8,1,0,1,1,18.04,21.97,82,0.0,34,628,662
3,14,2,9,1,0,1,1,21.32,25.0,68,0.0,26,325,351
3,14,2,10,1,0,1,1,22.96,26.515,56,7.0015,38,150,188
3,14,2,11,1,0,1,2,25.42,31.06,41,11.0014,65,155,220
3,14,2,12,1,0,1,2,26.24,31.06,29,0.0,55,212,267
3,14,2,13,1,0,1,1,27.06,31.06,27,15.0013,57,197,254
3,14,2,14,1,0,1,1,28.7,31.82,23,22.0028,61,163,224
3,14,2,15,1,0,1,1,28.7,31.82,24,0.0,86,197,283
3,14,2,16,1,0,1,1,29.52,31.82,25,12.998,78,278,356
3,14,2,17,1,0,1,1,28.7,31.82,28,6.0032,140,642,782
3,14,2,18,1,0,1,1,28.7,31.82,32,0.0,102,647,749
3,14,2,19,1,0,1,1,26.24,31.06,33,11.0014,70,402,472
3,14,2,20,1,0,1,1,25.42,31.06,35,7.0015,44,286,330
3,14,2,21,1,0,1,1,24.6,31.06,40,6.0032,47,241,288
3,14,2,22,1,0,1,1,21.32,25.0,55,8.9981,43,159,202
3,14,2,23,1,0,1,1,22.96,26.515,43,11.0014,19,72,91
3,15,3,0,1,0,1,1,22.14,25.76,49,8.9981,14,46,60
3,15,3,1,1,0,1,1,20.5,24.24,59,7.0015,15,8,23
3,15,3,2,1,0,1,1,20.5,24.24,59,0.0,14,5,19
3,15,3,3,1,0,1,1,20.5,24.24,63,0.0,0,7,7
3,15,3,4,1,0,1,1,18.04,21.97,77,7.0015,11,3,14
3,15,3,5,1,0,1,1,18.86,22.725,67,0.0,2,24,26
3,15,3,6,1,0,1,1,18.04,21.97,72,6.0032,4,113,117
3,15,3,7,1,0,1,1,18.04,21.97,72,6.0032,14,367,381
3,15,3,8,1,0,1,1,18.04,21.97,77,7.0015,21,602,623
3,15,3,9,1,0,1,1,19.68,23.485,77,6.0032,30,285,315
3,15,3,10,1,0,1,1,21.32,25.0,68,7.0015,34,130,164
3,15,3,11,1,0,1,1,22.96,26.515,60,8.9981,60,151,211
3,15,3,12,1,0,1,2,25.42,31.06,50,8.9981,59,206,265
3,15,3,13,1,0,1,2,27.06,31.06,41,6.0032,62,211,273
3,15,3,14,1,0,1,2,29.52,32.575,30,7.0015,81,177,258
3,15,3,15,1,0,1,1,29.52,32.575,32,15.0013,100,187,287
3,15,3,16,1,0,1,1,29.52,32.575,37,26.0027,95,331,426
3,15,3,17,1,0,1,1,28.7,31.82,39,16.9979,79,634,713
3,15,3,18,1,0,1,1,27.06,31.06,44,19.0012,98,648,746
3,15,3,19,1,0,1,2,26.24,31.06,50,12.998,72,353,425
3,15,3,20,1,0,1,2,23.78,27.275,60,23.9994,60,270,330
3,15,3,21,1,0,1,1,22.14,25.76,68,19.0012,36,207,243
3,15,3,22,1,0,1,1,21.32,25.0,68,8.9981,32,137,169
3,15,3,23,1,0,1,1,19.68,23.485,72,12.998,12,85,97
3,16,4,0,1,0,1,1,18.04,21.97,77,16.9979,8,49,57
3,16,4,1,1,0,1,2,17.22,21.21,82,22.0028,4,22,26
3,16,4,2,1,0,1,2,17.22,21.21,82,12.998,0,4,4
3,16,4,3,1,0,1,2,16.4,20.455,87,19.0012,0,3,3
3,16,4,4,1,0,1,2,16.4,20.455,87,16.9979,0,3,3
3,16,4,5,1,0,1,2,16.4,20.455,87,15.0013,2,30,32
3,16,4,6,1,0,1,2,16.4,20.455,87,11.0014,3,96,99
3,16,4,7,1,0,1,2,16.4,20.455,87,12.998,13,265,278
3,16,4,8,1,0,1,2,16.4,20.455,87,15.0013,28,534,562
3,16,4,9,1,0,1,2,17.22,21.21,82,0.0,35,277,312
3,16,4,10,1,0,1,2,16.4,20.455,87,6.0032,44,136,180
3,16,4,11,1,0,1,2,18.04,21.97,77,0.0,40,167,207
3,16,4,12,1,0,1,2,18.04,21.97,82,8.9981,72,222,294
3,16,4,13,1,0,1,2,18.86,22.725,77,6.0032,52,208,260
3,16,4,14,1,0,1,2,19.68,23.485,72,0.0,56,146,202
3,16,4,15,1,0,1,3,18.86,22.725,82,7.0015,19,88,107
3,16,4,16,1,0,1,3,19.68,23.485,77,0.0,18,111,129
3,16,4,17,1,0,1,3,19.68,23.485,82,6.0032,23,235,258
3,16,4,18,1,0,1,3,19.68,23.485,82,6.0032,31,377,408
3,16,4,19,1,0,1,2,18.86,22.725,88,0.0,23,273,296
3,16,4,20,1,0,1,1,18.86,22.725,88,0.0,31,204,235
3,16,4,21,1,0,1,2,18.04,21.97,94,0.0,8,144,152
3,16,4,22,1,0,1,2,18.04,21.97,94,0.0,16,132,148
3,16,4,23,1,0,1,2,18.04,21.97,94,0.0,22,104,126
3,17,5,0,1,0,0,2,18.04,21.97,94,6.0032,13,87,100
3,17,5,1,1,0,0,2,18.04,21.97,94,0.0,12,57,69
3,17,5,2,1,0,0,2,18.04,21.97,88,0.0,10,32,42
